"","unique.sim","sim.number","reps.sampled","link.density.plant_gall","generality.HL.plant_gall","vulnerability.LL.plant_gall","link.density.gall_ptoid","generality.HL.gall_ptoid","vulnerability.LL.gall_ptoid","total_complexity","total_complexity.check"
"11366","81_86",81,86,1.91599843822486,1,2.83199687644972,2.63086894657162,1.84183456519798,3.41990332794526,2.27343369239824,2.27343369239824
"11367","81_87",81,87,1.89959495493356,1,2.79918990986713,2.52153434378551,1.92570045809404,3.11736822947698,2.21056464935954,2.21056464935954
"11368","81_88",81,88,1.93077969294732,1,2.86155938589463,2.43911569687248,1.8464541438191,3.03177724992586,2.1849476949099,2.1849476949099
"11369","81_89",81,89,1.90860619302311,1,2.81721238604623,2.54604739747652,1.79424165990062,3.29785313505242,2.22732679524982,2.22732679524982
"11370","81_90",81,90,1.90940335047375,1,2.81880670094749,2.43046428339278,1.91062802639111,2.95030054039446,2.16993381693327,2.16993381693327
"11371","81_91",81,91,1.76579864085961,1,2.53159728171923,2.60298668641379,1.81659232347767,3.38938104934991,2.1843926636367,2.1843926636367
"11372","81_92",81,92,1.96719520848997,1,2.93439041697995,2.52203745036092,1.83852369370413,3.20555120701772,2.24461632942545,2.24461632942545
"11373","81_93",81,93,1.9701546886497,1,2.94030937729941,2.62674401678759,1.82708906622749,3.42639896734768,2.29844935271865,2.29844935271865
"11374","81_94",81,94,1.83639085208468,1,2.67278170416936,2.5316786408099,1.66995793033521,3.39339935128458,2.18403474644729,2.18403474644729
"11375","81_95",81,95,1.7843707925015,1,2.56874158500299,2.59363733073646,1.65657906957783,3.53069559189508,2.18900406161898,2.18900406161898
"11376","81_96",81,96,1.95090161870539,1,2.90180323741078,2.50896838140851,1.79173557729469,3.22620118552234,2.22993500005695,2.22993500005695
"11377","81_97",81,97,1.96435487582676,1,2.92870975165351,2.50774946749177,1.90462494432843,3.11087399065511,2.23605217165926,2.23605217165926
"11378","81_98",81,98,1.86713633689767,1,2.73427267379534,2.46896102536848,1.53090374366842,3.40701830706854,2.16804868113308,2.16804868113308
"11379","81_99",81,99,1.85319659523466,1,2.70639319046932,2.57006670902934,1.77721517282306,3.36291824523562,2.211631652132,2.211631652132
"11380","81_100",81,100,1.86215645436499,1,2.72431290872997,2.51392377432843,1.78926205180423,3.23858549685263,2.18804011434671,2.18804011434671
"11381","81_101",81,101,1.93497807800687,1,2.86995615601375,2.50469520111113,1.86727849991958,3.14211190230267,2.219836639559,2.219836639559
"11382","81_102",81,102,1.88645777472792,1,2.77291554945583,2.51995489870764,1.8498958592612,3.19001393815408,2.20320633671778,2.20320633671778
"11383","81_103",81,103,1.87792463838664,1,2.75584927677328,2.37877101982357,1.75080248980854,3.0067395498386,2.12834782910511,2.12834782910511
"11384","81_104",81,104,1.83991226538158,1,2.67982453076316,2.5350981456383,1.65821670789109,3.41197958338551,2.18750520550994,2.18750520550994
"11385","81_105",81,105,1.9194443147543,1,2.8388886295086,2.48456585001939,1.76830696808308,3.2008247319557,2.20200508238685,2.20200508238685
"11386","81_106",81,106,1.86856396350415,1,2.7371279270083,2.4891657500724,1.5682707276122,3.4100607725326,2.17886485678828,2.17886485678828
"11387","81_107",81,107,1.88939517702085,1,2.7787903540417,2.52593766267186,1.82136520807532,3.2305101172684,2.20766641984636,2.20766641984636
"11388","81_108",81,108,1.85491153806839,1,2.70982307613679,2.56684912795898,1.77132833273465,3.36236992318332,2.21088033301369,2.21088033301369
"11389","81_109",81,109,1.91252254960297,1,2.82504509920595,2.58851039924942,1.81690047580449,3.36012032269435,2.2505164744262,2.2505164744262
"11390","81_110",81,110,1.87261721174352,1,2.74523442348704,2.58759129040755,1.82245301251885,3.35272956829625,2.23010425107553,2.23010425107553
"11391","81_111",81,111,1.87750445012975,1,2.75500890025949,2.53032833628612,1.80001997517147,3.26063669740077,2.20391639320793,2.20391639320793
"11392","81_112",81,112,1.87490349585894,1,2.74980699171788,2.5544550989956,1.75595749332616,3.35295270466505,2.21467929742727,2.21467929742727
"11393","81_113",81,113,1.90214008248225,1,2.80428016496451,2.61069478216555,1.65783556515346,3.56355399917763,2.2564174323239,2.2564174323239
"11394","81_114",81,114,1.91623263191624,1,2.83246526383248,2.52557433994585,1.77032817626513,3.28082050362656,2.22090348593104,2.22090348593104
"11395","81_115",81,115,1.89782903294298,1,2.79565806588596,2.49414621653356,1.80309864534001,3.18519378772711,2.19598762473827,2.19598762473827
"11396","81_116",81,116,1.89790164720343,1,2.79580329440687,2.63319633249914,1.78794257347536,3.47845009152293,2.26554898985129,2.26554898985129
"11397","81_117",81,117,1.92397281498135,1,2.84794562996271,2.53943293546531,1.78588477411378,3.29298109681683,2.23170287522333,2.23170287522333
"11398","81_118",81,118,1.89585330174901,1,2.79170660349801,2.60415685744707,1.68083606813376,3.52747764676038,2.25000507959804,2.25000507959804
"11399","81_119",81,119,1.88151617707578,1,2.76303235415156,2.53799748894231,1.80642103008825,3.26957394779638,2.20975683300905,2.20975683300905
"11400","81_120",81,120,1.87124364154454,1,2.74248728308909,2.55427936500296,1.74430645651162,3.3642522734943,2.21276150327375,2.21276150327375
"11401","81_121",81,121,1.91221249603307,1,2.82442499206613,2.58764719516268,1.81473626135837,3.36055812896699,2.24992984559787,2.24992984559787
"11402","81_122",81,122,1.93411039696452,1,2.86822079392904,2.54855401912283,1.79532129196272,3.30178674628294,2.24133220804368,2.24133220804368
"11403","81_123",81,123,1.90794266724739,1,2.81588533449478,2.53977823626609,1.81348706135578,3.2660694111764,2.22386045175674,2.22386045175674
"11404","81_124",81,124,1.89330992829438,1,2.78661985658877,2.54033673325308,1.76322810928096,3.31744535722521,2.21682333077373,2.21682333077373
"11405","81_125",81,125,1.91978267703155,1,2.8395653540631,2.52366515912639,1.73786799963973,3.30946231861306,2.22172391807897,2.22172391807897
"11406","81_126",81,126,1.91511291467379,1,2.83022582934758,2.58776784101862,1.77708206021003,3.39845362182721,2.25144037784621,2.25144037784621
"11407","81_127",81,127,1.90249752469306,1,2.80499504938612,2.54279692810882,1.77841391420834,3.3071799420093,2.22264722640094,2.22264722640094
"11408","81_128",81,128,1.88306793878085,1,2.7661358775617,2.57439426386173,1.80655416885211,3.34223435887135,2.22873110132129,2.22873110132129
"11409","81_129",81,129,1.91853693319262,1,2.83707386638524,2.54592945599911,1.80799757194097,3.28386134005726,2.23223319459587,2.23223319459587
"11410","81_130",81,130,1.87607181036272,1,2.75214362072545,2.55499909089916,1.78072299959792,3.3292751822004,2.21553545063094,2.21553545063094
"11411","81_131",81,131,1.89133645791538,1,2.78267291583077,2.55471416762408,1.79402313106479,3.31540520418338,2.22302531276973,2.22302531276973
"11412","81_132",81,132,1.90046164700189,1,2.80092329400378,2.54766767083151,1.79456980020756,3.30076554145546,2.2240646589167,2.2240646589167
"11413","81_133",81,133,1.87144926504668,1,2.74289853009337,2.57104736126073,1.80111285659613,3.34098186592533,2.22124831315371,2.22124831315371
"11414","81_134",81,134,1.89592876339047,1,2.79185752678093,2.55732253045784,1.78587375179431,3.32877130912137,2.22662564692415,2.22662564692415
"11415","81_135",81,135,1.89943520012584,1,2.79887040025169,2.55886850369602,1.79386209906399,3.32387490832806,2.22915185191093,2.22915185191093
"11416","81_136",81,136,1.90893578898026,1,2.81787157796053,2.48673598128844,1.77904735812663,3.19442460445025,2.19783588513435,2.19783588513435
"11417","81_137",81,137,1.86544792845549,1,2.73089585691097,2.52721337921316,1.76945062339766,3.28497613502865,2.19633065383432,2.19633065383432
"11418","81_138",81,138,1.88612980401117,1,2.77225960802233,2.56099689031253,1.78598573593496,3.3360080446901,2.22356334716185,2.22356334716185
"11419","81_139",81,139,1.9062507218151,1,2.8125014436302,2.56978128651386,1.79624813424658,3.34331443878115,2.23801600416448,2.23801600416448
"11420","81_140",81,140,1.89748766275494,1,2.79497532550989,2.55722411188013,1.78759832343506,3.32684990032519,2.22735588731753,2.22735588731753
"11421","81_141",81,141,1.90074987237787,1,2.80149974475575,2.55722411188013,1.78759832343506,3.32684990032519,2.228986992129,2.228986992129
"11422","82_1",82,1,1,NA,NA,1.44494078742115,1,1.88988157484231,1.22247039371058,NA
"11423","82_2",82,2,1.22878463249055,1,1.45756926498109,1.82382385071746,1.46384634890437,2.18380135253054,1.526304241604,1.526304241604
"11424","82_3",82,3,1.42101138751866,1,1.84202277503731,1.75421643223804,1.56259296146037,1.94583990301571,1.58761390987835,1.58761390987835
"11425","82_4",82,4,1.34921661701159,1,1,1,1,1,1.1746083085058,1
"11426","82_5",82,5,1,NA,NA,2.07345819820734,1.21564724302952,2.93126915338516,1.53672909910367,NA
"11427","82_6",82,6,1.82386116518685,1,2.6477223303737,2.27440388109493,1.49802021637106,3.05078754581881,2.04913252314089,2.04913252314089
"11428","82_7",82,7,1.10979530895709,1,1.21959061791417,1.57820585737185,1.12579422510055,2.03061748964315,1.34400058316447,1.34400058316447
"11429","82_8",82,8,1.77451025806602,1,2.54902051613205,2.51475920482029,1.41652243678128,3.61299597285929,2.14463473144315,2.14463473144315
"11430","82_9",82,9,1.24899054754957,1,1.49798109509914,2.49417308280766,1.77075777496426,3.21758839065106,1.87158181517862,1.87158181517862
"11431","82_10",82,10,2.26326083644074,1,3.52652167288148,1.90252472163849,1.4831970701932,2.32185237308379,2.08289277903962,2.08289277903962
"11432","82_11",82,11,1.34276247972087,1,1.68552495944174,2.17593516610712,1.66210933034773,2.68976100186651,1.75934882291399,1.75934882291399
"11433","82_12",82,12,1.07868184985159,1,1.15736369970317,2.30330648607777,1.61012341365331,2.99648955850223,1.69099416796468,1.69099416796468
"11434","82_13",82,13,2.06145620496083,1,3.12291240992165,2.28454998442509,1.33460409349422,3.23449587535596,2.17300309469296,2.17300309469296
"11435","82_14",82,14,1.42690387748177,1,1.85380775496353,2.309086957291,1.278207412974,3.33996650160801,1.86799541738638,1.86799541738638
"11436","82_15",82,15,2.08818273155215,1,3.17636546310431,1.66920976681871,1.42152285124109,1.91689668239632,1.87869624918543,1.87869624918543
"11437","82_16",82,16,1.92788305166004,1,2.85576610332008,2.21858786832048,1.14758747465139,3.28958826198956,2.07323545999026,2.07323545999026
"11438","82_17",82,17,2.0619621971569,1,3.12392439431381,2.16656623314393,1.5,2.83313246628785,2.11426421515041,2.11426421515041
"11439","82_18",82,18,1.93098577915055,1,2.8619715583011,2.33939219180701,1.62671325500785,3.05207112860616,2.13518898547878,2.13518898547878
"11440","82_19",82,19,1.97159372946086,1,2.94318745892171,2.37347669566208,1.69125237274502,3.05570101857913,2.17253521256147,2.17253521256147
"11441","82_20",82,20,2.02599885296947,1,3.05199770593893,2.36470633268443,1.53146315025566,3.19794951511321,2.19535259282695,2.19535259282695
"11442","82_21",82,21,2.14881925942286,1,3.29763851884572,2.17077998302963,1.98400535200378,2.35755461405547,2.15979962122624,2.15979962122624
"11443","82_22",82,22,1.67169325116155,1,2.3433865023231,2.53064107214726,1.66770323554186,3.39357890875265,2.1011671616544,2.1011671616544
"11444","82_23",82,23,1.29937362070415,1,1.59874724140831,2.33003322859021,1.31781484815797,3.34225160902244,1.81470342464718,1.81470342464718
"11445","82_24",82,24,1.26304513655707,1,1.52609027311415,2.54908270275873,1.79870082624498,3.29946457927249,1.9060639196579,1.9060639196579
"11446","82_25",82,25,1.68804829628238,1,2.37609659256477,2.25443344428588,1.4554043977483,3.05346249082346,1.97124087028413,1.97124087028413
"11447","82_26",82,26,1.9405001704639,1,2.8810003409278,2.49667162865758,1.52343399490887,3.4699092624063,2.21858589956074,2.21858589956074
"11448","82_27",82,27,1.85550756545514,1,2.71101513091028,2.33977488769326,1.57205849781085,3.10749127757567,2.0976412265742,2.0976412265742
"11449","82_28",82,28,1.91231656657963,1,2.82463313315926,2.65217514878161,1.45159072598404,3.85275957157918,2.28224585768062,2.28224585768062
"11450","82_29",82,29,1.79233563328677,1,2.58467126657353,2.52242196925953,1.49764602979178,3.54719790872729,2.15737880127315,2.15737880127315
"11451","82_30",82,30,1.8485069377897,1,2.6970138755794,2.49480744180108,1.98414233558106,3.0054725480211,2.17165718979539,2.17165718979539
"11452","82_31",82,31,1.74784331272542,1,2.49568662545084,2.47839298595802,1.70595585986224,3.2508301120538,2.11311814934172,2.11311814934172
"11453","82_32",82,32,1.98417169467256,1,2.96834338934512,2.31265457303845,1.85069776398878,2.77461138208812,2.1484131338555,2.1484131338555
"11454","82_33",82,33,1.99630067301683,1,2.99260134603367,2.41599865119897,1.89977032302371,2.93222697937423,2.2061496621079,2.2061496621079
"11455","82_34",82,34,1.95438145295242,1,2.90876290590484,2.42386714401157,1.62526889358333,3.22246539443981,2.189124298482,2.189124298482
"11456","82_35",82,35,1.86313165486123,1,2.72626330972246,2.55109635190376,1.98302473032023,3.11916797348728,2.20711400338249,2.20711400338249
"11457","82_36",82,36,2.01433039878609,1,3.02866079757217,2.36553039664756,1.9846449765592,2.74641581673593,2.18993039771682,2.18993039771682
"11458","82_37",82,37,1.93709500795923,1,2.87419001591845,2.71556347430069,1.63127437463884,3.79985257396255,2.32632924112996,2.32632924112996
"11459","82_38",82,38,1.76222887107143,1,2.52445774214285,1.94613167492566,1.2905028899337,2.60176045991762,1.85418027299854,1.85418027299854
"11460","82_39",82,39,1.75549936823043,1,2.51099873646085,2.46088763949879,1.61841631677452,3.30335896222307,2.10819350386461,2.10819350386461
"11461","82_40",82,40,1.99720737372263,1,2.99441474744525,2.17784473998658,1.49353542613033,2.86215405384284,2.08752605685461,2.08752605685461
"11462","82_41",82,41,1.98166709102564,1,2.96333418205129,2.34862894823616,1.93931584980848,2.75794204666383,2.1651480196309,2.1651480196309
"11463","82_42",82,42,1.94803757753217,1,2.89607515506434,2.60374986140576,1.82076031497196,3.38673940783956,2.27589371946897,2.27589371946897
"11464","82_43",82,43,1.74911544131282,1,2.49823088262563,2.38423640560874,1.67212558827757,3.09634722293991,2.06667592346078,2.06667592346078
"11465","82_44",82,44,1.78895360493555,1,2.5779072098711,2.61670632632627,1.6761703164755,3.55724233617705,2.20282996563091,2.20282996563091
"11466","82_45",82,45,1.98722902519423,1,2.97445805038846,2.27663644792112,1.55969375204123,2.99357914380101,2.13193273655767,2.13193273655767
"11467","82_46",82,46,1.76732897860676,1,2.53465795721351,2.52493126031469,1.53973179757873,3.51013072305064,2.14613011946072,2.14613011946072
"11468","82_47",82,47,1.96608395949307,1,2.93216791898615,2.47635490476225,1.55881505681315,3.39389475271136,2.22121943212766,2.22121943212766
"11469","82_48",82,48,1.72699693160259,1,2.45399386320519,2.50210141998945,1.85507816536394,3.14912467461496,2.11454917579602,2.11454917579602
"11470","82_49",82,49,1.96798928737722,1,2.93597857475443,2.28730182697845,1.73462502541143,2.83997862854547,2.12764555717783,2.12764555717783
"11471","82_50",82,50,1.80138456220351,1,2.60276912440702,2.27884706309828,1.52633661027574,3.03135751592082,2.0401158126509,2.0401158126509
"11472","82_51",82,51,1.98034391715049,1,2.96068783430098,2.46116183483451,1.81491053338856,3.10741313628046,2.2207528759925,2.2207528759925
"11473","82_52",82,52,1.89697205870437,1,2.79394411740874,2.49206832399648,1.77487151915107,3.20926512884189,2.19452019135043,2.19452019135043
"11474","82_53",82,53,1.8561783034952,1,2.7123566069904,2.40210049045859,1.54383999696962,3.26036098394756,2.1291393969769,2.1291393969769
"11475","82_54",82,54,1.88024419843094,1,2.76048839686187,2.51725635121625,1.6294948283521,3.4050178740804,2.19875027482359,2.19875027482359
"11476","82_55",82,55,1.89285189512495,1,2.7857037902499,2.56219035197707,1.92019692441418,3.20418377953997,2.22752112355101,2.22752112355101
"11477","82_56",82,56,1.90389917133948,1,2.80779834267897,2.54548409883177,1.89798276144349,3.19298543622005,2.22469163508563,2.22469163508563
"11478","82_57",82,57,1.94881421534368,1,2.89762843068736,2.42640207549819,1.73209926927769,3.12070488171868,2.18760814542093,2.18760814542093
"11479","82_58",82,58,1.77530668668544,1,2.55061337337088,2.37758932746228,1.48644710339681,3.26873155152774,2.07644800707386,2.07644800707386
"11480","82_59",82,59,1.84734875866193,1,2.69469751732386,2.3915149098022,1.38087651387712,3.40215330572728,2.11943183423207,2.11943183423207
"11481","82_60",82,60,1.98639009477271,1,2.97278018954543,2.48057567928807,1.85692367297921,3.10422768559693,2.23348288703039,2.23348288703039
"11482","82_61",82,61,1.86441771510314,1,2.72883543020629,2.33179701469771,1.6492321379528,3.01436189144263,2.09810736490043,2.09810736490043
"11483","82_62",82,62,1.91353487793935,1,2.82706975587869,2.46600848971249,1.87131367481353,3.06070330461144,2.18977168382592,2.18977168382592
"11484","82_63",82,63,1.92822006154316,1,2.85644012308633,2.32919825233567,1.69432495043111,2.96407155424023,2.12870915693942,2.12870915693942
"11485","82_64",82,64,1.84331897066672,1,2.68663794133343,2.36618274231593,1.60746852637683,3.12489695825502,2.10475085649132,2.10475085649132
"11486","82_65",82,65,1.85067586024669,1,2.70135172049338,2.35685302308174,1.88006890423494,2.83363714192855,2.10376444166422,2.10376444166422
"11487","82_66",82,66,1.87871771263905,1,2.75743542527809,2.5748616238292,1.69812264314394,3.45160060451447,2.22678966823412,2.22678966823412
"11488","82_67",82,67,1.86043789723749,1,2.72087579447498,2.58215721343693,1.90174213504718,3.26257229182669,2.22129755533721,2.22129755533721
"11489","82_68",82,68,1.90345212801862,1,2.80690425603725,2.18440738521564,1.61146729118349,2.7573474792478,2.04392975661713,2.04392975661713
"11490","82_69",82,69,1.74834211823461,1,2.49668423646922,2.44986421539267,1.62668212934086,3.27304630144448,2.09910316681364,2.09910316681364
"11491","82_70",82,70,1.7964408570711,1,2.59288171414219,2.35378959214502,1.50756463759723,3.20001454669281,2.07511522460806,2.07511522460806
"11492","82_71",82,71,1.92678530340095,1,2.8535706068019,2.41658741793146,1.88630404434482,2.94687079151811,2.17168636066621,2.17168636066621
"11493","82_72",82,72,1.91627827531191,1,2.83255655062382,2.38325609349143,1.82685817567162,2.93965401131123,2.14976718440167,2.14976718440167
"11494","82_73",82,73,1.88228315881196,1,2.76456631762392,2.37361136842832,1.64000950271723,3.10721323413942,2.12794726362014,2.12794726362014
"11495","82_74",82,74,1.91331335397017,1,2.82662670794034,2.55657720599714,1.78960631264499,3.32354809934929,2.23494527998365,2.23494527998365
"11496","82_75",82,75,1.84940084231524,1,2.69880168463048,2.47220785312315,1.753356128106,3.1910595781403,2.1608043477192,2.1608043477192
"11497","82_76",82,76,1.83303117067857,1,2.66606234135713,2.55368592689778,1.69036370216646,3.41700815162909,2.19335854878817,2.19335854878817
"11498","82_77",82,77,1.97137017149404,1,2.94274034298808,2.42545457195202,1.80486970059262,3.04603944331142,2.19841237172303,2.19841237172303
"11499","82_78",82,78,1.82708125151079,1,2.65416250302158,2.56169786300544,1.89498521162803,3.22841051438285,2.19438955725812,2.19438955725812
"11500","82_79",82,79,1.78255978710114,1,2.56511957420229,2.43551465243633,1.57833161420607,3.29269769066659,2.10903721976874,2.10903721976874
"11501","82_80",82,80,1.82685723059042,1,2.65371446118084,2.59493391806854,1.66027183053284,3.52959600560424,2.21089557432948,2.21089557432948
"11502","82_81",82,81,1.79023781678441,1,2.58047563356882,2.51357973049762,1.60174793599006,3.42541152500518,2.15190877364101,2.15190877364101
"11503","82_82",82,82,1.82838992796427,1,2.65677985592855,2.50277353108422,1.61650463970516,3.38904242246328,2.16558172952425,2.16558172952425
"11504","82_83",82,83,1.94900132273296,1,2.89800264546593,2.61207250927139,1.80494213776173,3.41920288078106,2.28053691600218,2.28053691600218
"11505","82_84",82,84,1.90501148261742,1,2.81002296523483,2.55885099583236,1.6021410657808,3.51556092588393,2.23193123922489,2.23193123922489
"11506","82_85",82,85,1.84964134570199,1,2.69928269140398,2.58732589118652,1.65185618371585,3.5227955986572,2.21848361844425,2.21848361844425
"11507","82_86",82,86,1.9296051337266,1,2.8592102674532,2.51465019533086,1.60030873951235,3.42899165114937,2.22212766452873,2.22212766452873
"11508","82_87",82,87,1.93123810217815,1,2.86247620435629,2.52928859180721,1.75989623534775,3.29868094826667,2.23026334699268,2.23026334699268
"11509","82_88",82,88,1.88271717521979,1,2.76543435043959,2.52245138841676,1.78666835442362,3.25823442240989,2.20258428181827,2.20258428181827
"11510","82_89",82,89,1.82159219373432,1,2.64318438746865,2.47899304945624,1.60113589290539,3.35685020600709,2.15029262159528,2.15029262159528
"11511","82_90",82,90,1.85566709332969,1,2.71133418665938,2.6237537337856,1.83281257884876,3.41469488872245,2.23971041355765,2.23971041355765
"11512","82_91",82,91,1.75349868641189,1,2.50699737282378,2.508775875279,1.5695507460006,3.4480010045574,2.13113728084544,2.13113728084544
"11513","82_92",82,92,1.89617041345647,1,2.79234082691294,2.57320737277001,1.61955374066372,3.5268610048763,2.23468889311324,2.23468889311324
"11514","82_93",82,93,1.88720949785515,1,2.77441899571029,2.50289411136381,1.92103656287814,3.08475165984947,2.19505180460948,2.19505180460948
"11515","82_94",82,94,1.86650730034605,1,2.73301460069209,2.55326296052711,1.78910710758039,3.31741881347383,2.20988513043658,2.20988513043658
"11516","82_95",82,95,1.97031766159357,1,2.94063532318713,2.52336107902353,1.85510596888536,3.1916161891617,2.24683937030855,2.24683937030855
"11517","82_96",82,96,1.89355318894025,1,2.7871063778805,2.51421457713015,1.79945493982241,3.22897421443788,2.2038838830352,2.2038838830352
"11518","82_97",82,97,1.97325028001751,1,2.94650056003503,2.47095038194925,1.83183617042499,3.11006459347352,2.22210033098338,2.22210033098338
"11519","82_98",82,98,1.97718866458526,1,2.95437732917052,2.60347461753754,1.81862955182791,3.38831968324718,2.2903316410614,2.2903316410614
"11520","82_99",82,99,1.92055886624378,1,2.84111773248755,2.52275977819303,1.81914375419034,3.22637580219572,2.2216593222184,2.2216593222184
"11521","82_100",82,100,1.79080084277949,1,2.58160168555898,2.60486410568888,1.54559299903056,3.66413521234721,2.19783247423419,2.19783247423419
"11522","82_101",82,101,1.87226959216707,1,2.74453918433414,2.57719970615651,1.83415551785808,3.32024389445494,2.22473464916179,2.22473464916179
"11523","82_102",82,102,1.86522698337039,1,2.73045396674078,2.51822989732846,1.83642229964896,3.20003749500795,2.19172844034942,2.19172844034942
"11524","82_103",82,103,1.90731927573065,1,2.81463855146129,2.46727215770764,1.78483575629538,3.1497085591199,2.18729571671914,2.18729571671914
"11525","82_104",82,104,2.0040123539422,1,3.0080247078844,2.54390140558773,1.78269739090445,3.30510542027101,2.27395687976497,2.27395687976497
"11526","82_105",82,105,1.93087444679825,1,2.86174889359651,2.48808009775178,1.86941936742583,3.10674082807773,2.20947727227502,2.20947727227502
"11527","82_106",82,106,1.92283687164225,1,2.84567374328449,2.52269092941585,1.716697565315,3.32868429351669,2.22276390052905,2.22276390052905
"11528","82_107",82,107,1.8358205549188,1,2.67164110983761,2.41846459363747,1.65058359145757,3.18634559581737,2.12714257427814,2.12714257427814
"11529","82_108",82,108,1.85536935077478,1,2.71073870154957,2.42379540426565,1.59661629312181,3.25097451540948,2.13958237752022,2.13958237752022
"11530","82_109",82,109,1.85240685396527,1,2.70481370793054,2.58905918809804,1.86269961619833,3.31541875999775,2.22073302103166,2.22073302103166
"11531","82_110",82,110,1.88839352506157,1,2.77678705012315,2.51410518098339,1.60505892738593,3.42315143458085,2.20124935302248,2.20124935302248
"11532","82_111",82,111,1.83988414214049,1,2.67976828428098,2.50006481303111,1.64692664207823,3.35320298398399,2.1699744775858,2.1699744775858
"11533","82_112",82,112,1.91202481590806,1,2.82404963181612,2.52742664555399,1.78242338970241,3.27242990140557,2.21972573073103,2.21972573073103
"11534","82_113",82,113,1.88490997044316,1,2.76981994088632,2.60524550503235,1.78695036319813,3.42354064686657,2.24507773773776,2.24507773773776
"11535","82_114",82,114,1.92215371592542,1,2.84430743185085,2.45173170601211,1.78567910687951,3.11778430514471,2.18694271096877,2.18694271096877
"11536","82_115",82,115,1.91018894617561,1,2.82037789235123,2.53723626266468,1.7575914593987,3.31688106593065,2.22371260442015,2.22371260442015
"11537","82_116",82,116,1.90391835982931,1,2.80783671965861,2.61432287093098,1.81668583996426,3.4119599018977,2.25912061538014,2.25912061538014
"11538","82_117",82,117,1.92255825240179,1,2.84511650480359,2.51122532897049,1.8230772468404,3.19937341110057,2.21689179068614,2.21689179068614
"11539","82_118",82,118,1.92025322316625,1,2.8405064463325,2.54339631554398,1.75645229439446,3.33034033669349,2.23182476935511,2.23182476935511
"11540","82_119",82,119,1.91095247177638,1,2.82190494355276,2.50488711602851,1.77906241993178,3.23071181212524,2.20791979390244,2.20791979390244
"11541","82_120",82,120,1.90893748739212,1,2.81787497478424,2.51209623521102,1.7657200988619,3.25847237156014,2.21051686130157,2.21051686130157
"11542","82_121",82,121,1.90240400988424,1,2.80480801976847,2.54728396206187,1.8178376008397,3.27673032328405,2.22484398597305,2.22484398597305
"11543","82_122",82,122,1.92693842377876,1,2.85387684755751,2.61815852376211,1.82603448384516,3.41028256367905,2.27254847377043,2.27254847377043
"11544","82_123",82,123,1.89493092974198,1,2.78986185948395,2.62747055029948,1.82711185572169,3.42782924487726,2.26120074002073,2.26120074002073
"11545","82_124",82,124,1.86765570180859,1,2.73531140361719,2.54768155263729,1.76485713218358,3.330505973091,2.20766862722294,2.20766862722294
"11546","82_125",82,125,1.85461552477268,1,2.70923104954536,2.52425055129016,1.77415697769567,3.27434412488465,2.18943303803142,2.18943303803142
"11547","82_126",82,126,1.87920268275082,1,2.75840536550164,2.51581468701065,1.81202784217398,3.21960153184731,2.19750868488073,2.19750868488073
"11548","82_127",82,127,1.90822829122726,1,2.81645658245452,2.57916491458475,1.81146804033509,3.34686178883441,2.243696602906,2.243696602906
"11549","82_128",82,128,1.91564465524308,1,2.83128931048617,2.4959633374668,1.7923390703055,3.1995876046281,2.20580399635494,2.20580399635494
"11550","82_129",82,129,1.90852692897926,1,2.81705385795852,2.58346762257135,1.79702495138895,3.36991029375375,2.2459972757753,2.2459972757753
"11551","82_130",82,130,1.90531126232721,1,2.81062252465441,2.55598310810715,1.76689269862937,3.34507351758494,2.23064718521718,2.23064718521718
"11552","82_131",82,131,1.9030346096113,1,2.8060692192226,2.53818391847923,1.75812474318965,3.31824309376881,2.22060926404526,2.22060926404526
"11553","82_132",82,132,1.90447292297402,1,2.80894584594805,2.5656617616202,1.8129916508446,3.3183318723958,2.23506734229711,2.23506734229711
"11554","82_133",82,133,1.89491528828953,1,2.78983057657906,2.53858975067451,1.77460764480732,3.30257185654171,2.21675251948202,2.21675251948202
"11555","82_134",82,134,1.86411618294767,1,2.72823236589534,2.53148462452189,1.64104417897008,3.4219250700737,2.19780040373478,2.19780040373478
"11556","82_135",82,135,1.90630759499665,1,2.81261518999329,2.53590236430983,1.77528453001566,3.29652019860399,2.22110497965324,2.22110497965324
"11557","82_136",82,136,1.90683829154604,1,2.81367658309208,2.57951894046498,1.80708451764659,3.35195336328337,2.24317861600551,2.24317861600551
"11558","82_137",82,137,1.90640668671718,1,2.81281337343435,2.53536572849158,1.77286832421343,3.29786313276974,2.22088620760438,2.22088620760438
"11559","82_138",82,138,1.8969386525028,1,2.79387730500559,2.5552435112683,1.76498301018516,3.34550401235144,2.22609108188555,2.22609108188555
"11560","82_139",82,139,1.89597738502035,1,2.7919547700407,2.56214335676749,1.79243323697642,3.33185347655856,2.22906037089392,2.22906037089392
"11561","82_140",82,140,1.88588592034559,1,2.77177184069117,2.55722411188013,1.78759832343506,3.32684990032519,2.22155501611286,2.22155501611286
"11562","82_141",82,141,1.90074987237787,1,2.80149974475575,2.55722411188013,1.78759832343506,3.32684990032519,2.228986992129,2.228986992129
"11563","83_1",83,1,1.44494078742115,1,1.88988157484231,1.44494078742115,1.88988157484231,1,1.44494078742115,1.44494078742115
"11564","83_2",83,2,1,NA,NA,2,1,3,1.5,NA
"11565","83_3",83,3,1,NA,NA,2.06042271253609,1,3.12084542507217,1.53021135626804,NA
