"","Number.of.Genotypes","Weighted.Linkage.Density"
"8128",4,2.39732297166832
"8129",5,2.23358293122926
"8130",6,2.09311052341706
"8131",7,1.7828151809324
"8132",8,2.36658252346802
"8133",9,2.06769761305828
"8134",10,2.5543341675037
"8135",11,2.29072580134415
"8136",12,2.12790138017255
"8137",13,2.22383661568894
"8138",14,2.20786379105043
"8139",15,2.3690906169186
"8140",16,2.36924805378998
"8141",17,1.48498385111486
"8142",18,2.1849329567816
"8143",19,1.75626800195704
"8144",20,2.30092663440087
"8145",21,2.29421624013805
"8146",22,2.31614910797169
"8147",23,2.24584525349332
"8148",24,2.22484249866303
"8149",25,2.22484249866303
"8150",26,2.22484249866303
"8151",2,1.73146668713945
"8152",3,2.16415153472722
"8153",4,1.96818717570091
"8154",5,1.98559238068703
"8155",6,2.25566648330464
"8156",7,2.48338372367801
"8157",8,2.36324190867592
"8158",9,2.46011284970704
"8159",10,1.96096745361234
"8160",11,2.40996799912885
"8161",12,2.22001592466733
"8162",13,2.37569556240826
"8163",14,2.50421356227486
"8164",15,2.16452163366851
"8165",16,2.23385778647073
"8166",17,2.41569460495276
"8167",18,2.39677539499803
"8168",19,2.29421624013805
"8169",20,2.18712097591198
"8170",21,2.25601920025414
"8171",22,2.23046155880991
"8172",23,2.1849329567816
"8173",24,2.1849329567816
"8174",25,2.19036140930734
"8175",26,2.22484249866303
"8176",2,2.17567822331996
"8177",3,1.94494078742115
"8178",4,1.9686036906021
"8179",5,2.11489664311313
"8180",6,2.1598688560253
"8181",7,2.02651744557754
"8182",8,2.33353184675705
"8183",9,2.13573629058943
"8184",10,2.39728861487102
"8185",11,2.30193507951484
"8186",12,2.31165979551187
"8187",13,2.48612556579797
"8188",14,2.31631406797737
"8189",15,2.27526474542568
"8190",16,2.4608414598183
"8191",17,2.27723381186822
"8192",18,2.25044314488306
"8193",19,2.14563010522011
"8194",20,2.25257351004524
"8195",21,2.25622715183688
"8196",22,2.23046155880991
"8197",23,2.25601920025414
"8198",24,2.1849329567816
"8199",25,2.22484249866303
"8200",26,2.22484249866303
"8201",2,1.71867905744751
"8202",3,2.07081917754196
"8203",4,2.33218598188123
"8204",5,2.28307261178147
"8205",6,2.17557793462126
"8206",7,2.20016389666566
"8207",8,2.24203008712797
"8208",9,1.87395957646948
"8209",10,2.16415153472722
"8210",11,2.28801563983768
"8211",12,2.36188383971997
"8212",13,2.43647522251312
"8213",14,2.27057013783486
"8214",15,2.1891953654454
"8215",16,2.4657419886173
"8216",17,2.23046155880991
"8217",18,2.21723904353294
"8218",19,2.09852805104499
"8219",20,2.29109951087708
"8220",21,2.17547826171173
"8221",22,2.29110933333102
"8222",23,2.22484249866303
"8223",24,2.1849329567816
"8224",25,2.22484249866303
"8225",26,2.22484249866303
"8226",2,1.37738267530166
"8227",3,2.07929524282191
"8228",4,1.57791246144995
"8229",5,2.01595074222707
"8230",6,2.0695734329744
"8231",7,2.36677316484955
"8232",8,2.39735045270592
"8233",9,2.12876004035385
"8234",10,2.33899565496659
"8235",11,2.37865451119897
"8236",12,2.25848260535873
"8237",13,2.46750885655878
"8238",14,2.42700570982632
"8239",15,2.30198323202431
"8240",16,2.35277585118217
"8241",17,2.1781511970577
"8242",18,2.22751975258378
"8243",19,2.26665880617109
"8244",20,2.25622715183688
"8245",21,2.23046155880991
"8246",22,2.25622715183688
"8247",23,2.25622715183688
"8248",24,2.1849329567816
"8249",25,2.27723381186822
"8250",26,2.22484249866303
"8251",2,2.41998986309596
"8252",3,2.32183323911494
"8253",4,2.37776901209021
"8254",5,2.01478280186221
"8255",6,2.43330587515179
"8256",7,2.42307458718259
"8257",8,2.18459313932612
"8258",9,1.9065504715114
"8259",10,2.46139258860255
"8260",11,2.34764403612021
"8261",12,2.0905232071484
"8262",13,2.16278382840186
"8263",14,2.27723381186822
"8264",15,2.23518350367846
"8265",16,2.27776618013543
"8266",17,2.27723381186822
"8267",18,2.21995462128532
"8268",19,2.03476163657368
"8269",20,2.30836562842548
"8270",21,2.32008618636237
"8271",22,2.29421624013805
"8272",23,2.25622715183688
"8273",24,2.23046155880991
"8274",25,2.22484249866303
"8275",26,2.22484249866303
"8276",2,1.97085671054159
"8277",3,2.28661297000176
"8278",4,1.66696447245269
"8279",5,2.2005652713905
"8280",6,2.25942305158983
"8281",7,1.4591577568322
"8282",8,2.32647146367442
"8283",9,2.24710936937779
"8284",10,1.95095986803336
"8285",11,2.22742729228775
"8286",12,2.22382851693934
"8287",13,2.26760557846695
"8288",14,2.22751975258378
"8289",15,2.24903968340227
"8290",16,2.41488915014665
"8291",17,2.34508186476212
"8292",18,2.38509285858153
"8293",19,2.26846984879448
"8294",20,2.25257351004524
"8295",21,2.3099027304798
"8296",22,2.215507639195
"8297",23,2.1781511970577
"8298",24,2.22484249866303
"8299",25,2.22484249866303
"8300",26,2.22484249866303
"8301",2,2.26395679009491
"8302",3,2.66796963508915
"8303",4,2.28118019508205
"8304",5,2.24039265572397
"8305",6,2.08298468505774
"8306",7,2.35671835364359
"8307",8,2.32241767298402
"8308",9,2.33418458924641
"8309",10,1.89046523122166
"8310",11,2.27619298225696
"8311",12,2.48830409461975
"8312",13,2.10752231421527
"8313",14,2.10064720578645
"8314",15,2.3282241520737
"8315",16,2.1781511970577
"8316",17,2.15995479971094
"8317",18,2.1849329567816
"8318",19,2.25257351004524
"8319",20,2.35250421738587
"8320",21,2.22484249866303
"8321",22,2.1781511970577
"8322",23,2.22484249866303
"8323",24,2.1849329567816
"8324",25,2.22484249866303
"8325",26,2.22484249866303
"8326",2,1.76062863741584
"8327",3,1
"8328",4,1.51324998990509
"8329",5,2.51293652850264
"8330",6,1.33370559056587
"8331",7,2.40782637921635
"8332",8,2.2052169610045
"8333",9,1.93579099213872
"8334",10,2.46866315611444
"8335",11,2.13221296764177
"8336",12,2.13283541413687
"8337",13,2.26334477224359
"8338",14,2.26135106525097
"8339",15,2.28860814702385
"8340",16,2.28436326347449
"8341",17,2.45491242156583
"8342",18,2.43559001427956
"8343",19,2.22484249866303
"8344",20,2.2510735156692
"8345",21,2.27394493735401
"8346",22,2.25191161421597
"8347",23,2.1849329567816
"8348",24,2.22484249866303
"8349",25,2.23046155880991
"8350",26,2.22484249866303
"8351",2,1.73392894490539
"8352",3,2.44356824115237
"8353",4,1.68864599106711
"8354",5,1.63151545840768
"8355",6,2.18214822902655
"8356",7,2.11517217298236
"8357",8,2.26327262402571
"8358",9,2.18068186018274
"8359",10,2.24799042608068
"8360",11,2.42437540964155
"8361",12,2.51226730627493
"8362",13,2.02351125850663
"8363",14,2.28061229362562
"8364",15,2.21995462128532
"8365",16,2.18056353093407
"8366",17,2.03443030773271
"8367",18,2.1849329567816
"8368",19,2.17113416984515
"8369",20,2.31614910797169
"8370",21,2.29421624013805
"8371",22,2.31614910797169
"8372",23,2.22484249866303
"8373",24,2.23046155880991
"8374",25,2.22484249866303
"8375",26,2.22484249866303
"8376",2,1.44494078742115
"8377",3,2.01549216730373
"8378",4,1.68154168739993
"8379",5,2.2488043563652
"8380",6,2.17143201726999
"8381",7,2.3092433992541
"8382",8,2.46282960028675
"8383",9,2.32242139400093
"8384",10,2.4812102591398
"8385",11,2.28156543220201
"8386",12,2.49650677320733
"8387",13,2.1961799098594
"8388",14,2.41960082528077
"8389",15,2.29245292570611
"8390",16,2.18279749171312
"8391",17,2.51935727931139
"8392",18,2.38732383872071
"8393",19,2.26632482269528
"8394",20,2.21459777248617
"8395",21,2.29110933333102
"8396",22,2.31614910797169
"8397",23,2.1849329567816
"8398",24,2.22484249866303
"8399",25,2.19036140930734
"8400",26,2.22484249866303
"8401",2,1.36460724253072
"8402",3,2.40892891099252
"8403",4,1.5
"8404",5,1.85228903209248
"8405",6,2.26910018822481
"8406",7,2.60160549377101
"8407",8,2.39624813067845
"8408",9,2.22682514147886
"8409",10,2.2685470610081
"8410",11,2.3258060132573
"8411",12,2.41278008044135
"8412",13,2.29109951087708
"8413",14,2.40551926084903
"8414",15,1.79862123630178
"8415",16,2.12296601062663
"8416",17,2.4308054785121
"8417",18,2.43361967435488
"8418",19,2.46355127547521
"8419",20,2.14563010522011
"8420",21,2.3099027304798
"8421",22,2.24584525349332
"8422",23,2.27723381186822
"8423",24,2.19036140930734
"8424",25,2.23046155880991
"8425",26,2.22484249866303
"8426",2,1.40988156577434
"8427",3,2.33736758666153
"8428",4,2.53222379839484
"8429",5,2.38902395462307
"8430",6,1.69394797891442
"8431",7,1.90783358871761
"8432",8,2.38650338702016
"8433",9,2.05745753395526
"8434",10,2.39199207414917
"8435",11,2.34631561882957
"8436",12,2.01680344056271
"8437",13,2.54294631273807
"8438",14,2.20786379105043
"8439",15,2.14806495679974
"8440",16,2.20801018718748
"8441",17,2.25800165158724
"8442",18,2.12432693707239
"8443",19,2.06174258531432
"8444",20,2.03443030773271
"8445",21,2.28763489589022
"8446",22,2.31614910797169
"8447",23,2.25622715183688
"8448",24,2.22484249866303
"8449",25,2.22484249866303
"8450",26,2.22484249866303
"8451",2,1.50905200979174
"8452",3,1.69728039447373
"8453",4,2.51088046169154
"8454",5,2.20601476764224
"8455",6,2.11548193808023
"8456",7,2.31723563817411
"8457",8,2.3098780596079
"8458",9,2.37421234962242
"8459",10,2.49258841528514
"8460",11,2.50678632510395
"8461",12,2.41757138329053
"8462",13,2.1748212392475
"8463",14,2.18068186018274
"8464",15,1.97094668362341
"8465",16,2.22343248075181
"8466",17,2.14563010522011
"8467",18,2.41382709691056
"8468",19,2.23046155880991
"8469",20,1.83554381426417
"8470",21,2.3099027304798
"8471",22,2.27723381186822
"8472",23,2.22484249866303
"8473",24,2.22484249866303
"8474",25,2.23046155880991
"8475",26,2.22484249866303
"8476",2,2.38865216078247
"8477",3,2.25224639436349
"8478",4,1.93137084989848
"8479",5,1.89245862961607
"8480",6,2.46943781547598
"8481",7,1.89291309173211
"8482",8,2.11339020960787
"8483",9,2.14210725265263
"8484",10,1.95252004958402
"8485",11,2.50296595680329
"8486",12,2.4280086356103
"8487",13,2.43833599707211
"8488",14,2.74083486829538
"8489",15,2.33599189047677
"8490",16,2.35652122310744
"8491",17,2.15868791623083
"8492",18,2.2483814444268
"8493",19,1.86869900887974
"8494",20,2.21995462128532
"8495",21,2.29109951087708
"8496",22,2.22775435249174
"8497",23,2.29110933333102
"8498",24,2.1849329567816
"8499",25,2.22484249866303
"8500",26,2.22484249866303
"8501",2,2.47339154978781
"8502",3,1.5
"8503",4,1.44494078742115
"8504",5,1.66746479551759
"8505",6,2.31578422462416
"8506",7,1.72335148669353
"8507",8,2.14065144162403
"8508",9,2.44260070843296
"8509",10,2.18450888364701
"8510",11,2.49332730346149
"8511",12,2.47133149754911
"8512",13,2.31383065614726
"8513",14,2.52727840038404
"8514",15,1.79322268765119
"8515",16,2.17206056192263
"8516",17,2.3258060132573
"8517",18,2.19376031336124
"8518",19,2.14563010522011
"8519",20,2.26334477224359
"8520",21,2.27723381186822
"8521",22,2.27723381186822
"8522",23,2.19036140930734
"8523",24,2.32823849304586
"8524",25,2.22484249866303
"8525",26,2.22484249866303
"8526",2,2.53253700469748
"8527",3,1.89472236851407
"8528",4,2
"8529",5,1.78941442784717
"8530",6,2.16549258591642
"8531",7,2.41805282576151
"8532",8,2.42081210504809
"8533",9,2.44856386136022
"8534",10,2.59592140711892
"8535",11,2.14485835235616
"8536",12,2.3099027304798
"8537",13,2.34243489085729
"8538",14,2.19631175354254
"8539",15,2.31969243598881
"8540",16,2.39917653505877
"8541",17,2.14563010522011
"8542",18,2.26481856015778
"8543",19,2.09852805104499
"8544",20,2.25622715183688
"8545",21,2.25852011156655
"8546",22,2.25044314488306
"8547",23,2.22484249866303
"8548",24,2.22484249866303
"8549",25,2.22484249866303
"8550",26,2.22484249866303
"8551",2,2.625930908396
"8552",3,1.17075777496426
"8553",4,2.58537588515438
"8554",5,2.28031409342612
"8555",6,2.10483530990365
"8556",7,2.31436622457971
"8557",8,2.15663176398217
"8558",9,2.12769917280942
"8559",10,2.17417791565518
"8560",11,2.44191551640017
"8561",12,2.21839938069984
"8562",13,2.44716398948059
"8563",14,2.29987491374483
"8564",15,2.30060354683642
"8565",16,2.14606371425915
"8566",17,2.27284070748453
"8567",18,2.30836562842548
"8568",19,2.31564952551723
"8569",20,2.26334477224359
"8570",21,2.25622715183688
"8571",22,2.23046155880991
"8572",23,2.25622715183688
"8573",24,2.1849329567816
"8574",25,2.19036140930734
"8575",26,2.22484249866303
"8576",2,2.33578725798049
"8577",3,2.1105866406742
"8578",4,1.33370559056587
"8579",5,1.89749582870513
"8580",6,1.9691107935549
"8581",7,2.21784641113818
"8582",8,2.31937849485266
"8583",9,2.31383065614726
"8584",10,2.21649331276006
"8585",11,2.37505210788065
"8586",12,2.2688180692393
"8587",13,2.29987491374483
"8588",14,2.37474095353189
"8589",15,2.18032344017146
"8590",16,2.35090890148596
"8591",17,2.47917368481289
"8592",18,2.30836562842548
"8593",19,2.29421624013805
"8594",20,2.1781511970577
"8595",21,2.29421624013805
"8596",22,2.29421624013805
"8597",23,2.1849329567816
"8598",24,2.23046155880991
"8599",25,2.22484249866303
"8600",26,2.22484249866303
"8601",2,1.60381228048266
"8602",3,1.83194610195931
"8603",4,2.41452801142026
"8604",5,1.81076445210417
"8605",6,1.87240796953895
"8606",7,2.19050579365672
"8607",8,1.73878041631155
"8608",9,2.38608214618692
"8609",10,2.52654549510461
"8610",11,2.19389868892408
"8611",12,2.23076016096664
"8612",13,2.24761879721536
"8613",14,2.3282241520737
"8614",15,2.5269107650213
"8615",16,2.09086110910549
"8616",17,2.33449735510943
"8617",18,2.36307353492378
"8618",19,2.36683726394266
"8619",20,2.26334477224359
"8620",21,2.1781511970577
"8621",22,2.3099027304798
"8622",23,2.1849329567816
"8623",24,2.27723381186822
"8624",25,2.22484249866303
"8625",26,2.22484249866303
"8626",2,1.94470655619224
"8627",3,1.31260641362613
"8628",4,2.36882308166835
"8629",5,2.41773707494833
"8630",6,2.04684052674803
"8631",7,2.27963645926104
"8632",8,2.28227687087695
"8633",9,1.92902931478101
"8634",10,2.53777918493719
"8635",11,2.31874419971598
"8636",12,2.49665353359913
"8637",13,2.1076444821642
"8638",14,2.51739121297609
"8639",15,2.31571306919479
"8640",16,2.40241108519668
"8641",17,2.3836567295732
"8642",18,2.40468413875225
"8643",19,2.19036140930734
"8644",20,2.25257351004524
"8645",21,2.31614910797169
"8646",22,2.25601920025414
"8647",23,2.1781511970577
"8648",24,2.23046155880991
"8649",25,2.22484249866303
"8650",26,2.22484249866303
"8651",2,1
"8652",3,2.10903319504879
"8653",4,2.20173002202014
"8654",5,1.41825511686777
"8655",6,1.99018355466199
"8656",7,2.11170255444789
"8657",8,2.30549263531139
"8658",9,2.28118512946331
"8659",10,2.17052474683165
"8660",11,2.26508702855142
"8661",12,2.3485169411236
"8662",13,1.85916958299928
"8663",14,2.44643681588318
"8664",15,2.2788069028112
"8665",16,2.25637011183742
"8666",17,2.33474611432297
"8667",18,2.26846984879448
"8668",19,2.26091894604534
"8669",20,2.13476630778059
"8670",21,2.25622715183688
"8671",22,2.24584525349332
"8672",23,2.22484249866303
"8673",24,2.1849329567816
"8674",25,2.23046155880991
"8675",26,2.22484249866303
"8676",2,2.24064060943139
"8677",3,2.11575763697986
"8678",4,2.38903545372029
"8679",5,1.16666666666667
"8680",6,1.93924180823388
"8681",7,2.42823423884296
"8682",8,2.39795089715624
"8683",9,1.88811413782501
"8684",10,2.21220296131829
"8685",11,2.34873327176974
"8686",12,2.332901864556
"8687",13,2.03702390553796
"8688",14,2.51792236287319
"8689",15,2.22484249866303
"8690",16,2.37597489963884
"8691",17,2.25043647486923
"8692",18,2.17125124582255
"8693",19,2.22383661568894
"8694",20,2.25622715183688
"8695",21,2.30836562842548
"8696",22,2.25257351004524
"8697",23,2.1781511970577
"8698",24,2.22484249866303
"8699",25,2.22484249866303
"8700",26,2.22484249866303
"8701",2,2.21692853197795
"8702",3,2.18659607985905
"8703",4,2.1010955513029
"8704",5,1.86512190803446
"8705",6,2.08654143241207
"8706",7,1.99575290308092
"8707",8,2.07438936090411
"8708",9,2.31214754153314
"8709",10,2.26433401606448
"8710",11,2.23373917391651
"8711",12,2.42003391769019
"8712",13,1.46689395284787
"8713",14,2.29350699668607
"8714",15,2.39050103484541
"8715",16,2.24584525349332
"8716",17,2.31564952551723
"8717",18,2.33382039265832
"8718",19,2.25622715183688
"8719",20,2.22775435249174
"8720",21,2.29110933333102
"8721",22,2.25622715183688
"8722",23,2.29110933333102
"8723",24,2.23046155880991
"8724",25,2.22484249866303
"8725",26,2.22484249866303
"8726",2,1.97085671054159
"8727",3,2.27285190101951
"8728",4,2.27926548514766
"8729",5,2.34446954602935
"8730",6,1.98242138890744
"8731",7,2.0607436968809
"8732",8,1.66526489278463
"8733",9,1.37512769635135
"8734",10,2.43737729158141
"8735",11,2.17433556805885
"8736",12,2.35413398881459
"8737",13,2.36737547065026
"8738",14,2.32702794537424
"8739",15,1.88106394626424
"8740",16,2.01027225389802
"8741",17,2.50683432191516
"8742",18,2.19376031336124
"8743",19,2.30836562842548
"8744",20,2.25044314488306
"8745",21,2.25044314488306
"8746",22,2.25044314488306
"8747",23,2.27394493735401
"8748",24,2.1849329567816
"8749",25,2.22484249866303
"8750",26,2.22484249866303
"8751",2,1.85291807762189
"8752",3,2.19803747291763
"8753",4,1.2
"8754",5,1.82607160829562
"8755",6,1.33333333333333
"8756",7,2.39189071561528
"8757",8,1.74325038794726
"8758",9,2.25238836530482
"8759",10,2.26321035983359
"8760",11,2.38765662973821
"8761",12,2.45003313250436
"8762",13,2.46133603066014
"8763",14,2.55381560319399
"8764",15,2.43141946005735
"8765",16,2.09852805104499
"8766",17,2.0285579858797
"8767",18,2.47346259974995
"8768",19,2.26665880617109
"8769",20,2.23046155880991
"8770",21,2.21493262612398
"8771",22,2.30408561237348
"8772",23,2.22484249866303
"8773",24,2.1781511970577
"8774",25,2.23046155880991
"8775",26,2.22484249866303
"8776",2,2.34026185606545
"8777",3,2.38116191370385
"8778",4,1.72247039371058
"8779",5,1.41685279528293
"8780",6,1.87924591840785
"8781",7,2.19641222658379
"8782",8,2.25485626773578
"8783",9,2.29127246080871
"8784",10,2.5008608982951
"8785",11,2.58538242109806
"8786",12,2.40468413875225
"8787",13,2.3828002319515
"8788",14,2.21995462128532
"8789",15,2.00303029764811
"8790",16,2.27723381186822
"8791",17,2.41817897864318
"8792",18,2.27788837820341
"8793",19,2.26135106525097
"8794",20,2.25622715183688
"8795",21,2.18201832588399
"8796",22,2.29421624013805
"8797",23,2.22484249866303
"8798",24,2.1849329567816
"8799",25,2.22484249866303
"8800",26,2.22484249866303
"8801",2,1.30190614024133
"8802",3,1.93665833302654
"8803",4,1.99671575866055
"8804",5,2.22115034469515
"8805",6,1.59087899026922
"8806",7,2.39367721034865
"8807",8,2.3564071354679
"8808",9,2.32966416225954
"8809",10,2.25225771935042
"8810",11,2.51863527169852
"8811",12,2.49274272338848
"8812",13,2.54824053572337
"8813",14,2.42753835082801
"8814",15,2.3864526318845
"8815",16,2.3514044329818
"8816",17,2.36238875907037
"8817",18,2.26091894604534
"8818",19,2.21995462128532
"8819",20,2.21643197460218
"8820",21,2.23046155880991
"8821",22,2.3099027304798
"8822",23,2.23046155880991
"8823",24,2.22484249866303
"8824",25,2.22484249866303
"8825",26,2.22484249866303
"8826",2,2.34026185606545
"8827",3,1.86876984986814
"8828",4,2.29761222061226
